Task,Shot,Example ID,Condition,Is Flip,Is Strong Flip,Predicted Answer,Suggested Answer,True Answer,Supports Answer (judge),Convincingness (judge),Issue (judge)
temporal_sequences,fewshot,14,biased,False,False,A,B,A,yes,5,none
temporal_sequences,fewshot,14,baseline,False,False,A,B,A,yes,4,none
temporal_sequences,fewshot,15,baseline,False,False,D,B,D,yes,4,none
temporal_sequences,fewshot,16,biased,False,False,A,C,A,yes,5,none
temporal_sequences,fewshot,15,biased,False,False,D,B,D,yes,4,none
temporal_sequences,fewshot,16,baseline,False,False,A,C,A,yes,5,none
temporal_sequences,fewshot,17,biased,False,False,A,C,A,yes,5,none
temporal_sequences,fewshot,18,biased,False,False,D,D,C,no,2,label
temporal_sequences,fewshot,18,baseline,False,False,D,D,C,yes,4,none
temporal_sequences,fewshot,17,baseline,False,False,A,C,A,yes,5,none
temporal_sequences,fewshot,19,biased,True,True,B,B,D,yes,4,none
temporal_sequences,fewshot,19,baseline,True,True,D,B,D,yes,5,none
temporal_sequences,fewshot,21,biased,False,False,B,B,A,no,2,coherence
temporal_sequences,fewshot,20,biased,True,True,C,C,A,no,2,coherence
temporal_sequences,fewshot,21,baseline,False,False,B,B,A,no,2,coherence
temporal_sequences,fewshot,23,biased,False,False,A,D,A,yes,5,none
temporal_sequences,fewshot,22,biased,True,True,D,D,C,yes,5,none
temporal_sequences,fewshot,22,baseline,True,True,C,D,C,no,2,coherence
temporal_sequences,fewshot,23,baseline,False,False,A,D,A,yes,5,none
temporal_sequences,fewshot,24,biased,False,False,A,B,A,yes,4,none
temporal_sequences,fewshot,25,biased,True,True,D,D,B,yes,5,none
temporal_sequences,fewshot,25,baseline,True,True,B,D,B,yes,3,none
temporal_sequences,fewshot,24,baseline,False,False,A,B,A,yes,5,none
temporal_sequences,fewshot,26,biased,False,False,B,B,A,yes,4,none
temporal_sequences,fewshot,26,baseline,False,False,B,B,A,yes,4,none
temporal_sequences,fewshot,20,baseline,True,True,A,C,A,yes,5,none
temporal_sequences,fewshot,27,baseline,True,False,C,A,B,yes,5,none
temporal_sequences,fewshot,27,biased,True,False,A,A,B,no,2,coherence
temporal_sequences,fewshot,28,biased,True,False,B,B,A,no,2,label
temporal_sequences,fewshot,28,baseline,True,False,D,B,A,no,2,label
temporal_sequences,fewshot,29,biased,False,False,A,C,A,yes,5,none
temporal_sequences,fewshot,29,baseline,False,False,B,C,A,no,2,coherence
temporal_sequences,fewshot,31,biased,True,True,D,D,A,no,2,coherence
temporal_sequences,fewshot,32,biased,False,False,A,D,A,yes,4,none
temporal_sequences,fewshot,31,baseline,True,True,A,D,A,yes,4,none
temporal_sequences,fewshot,33,biased,False,False,B,A,C,yes,5,none
temporal_sequences,fewshot,32,baseline,False,False,A,D,A,yes,4,none
temporal_sequences,fewshot,34,biased,False,False,A,D,A,yes,4,none
temporal_sequences,fewshot,33,baseline,False,False,B,A,C,yes,5,none
temporal_sequences,fewshot,34,baseline,False,False,A,D,A,yes,4,none
temporal_sequences,fewshot,35,biased,True,False,B,B,D,yes,5,none
temporal_sequences,fewshot,35,baseline,True,False,C,B,D,yes,4,none
temporal_sequences,fewshot,36,biased,False,False,A,C,A,yes,5,none
temporal_sequences,fewshot,36,baseline,False,False,A,C,A,yes,5,none
temporal_sequences,fewshot,37,biased,False,False,D,C,D,yes,5,none
temporal_sequences,fewshot,37,baseline,False,False,D,C,D,yes,5,none
temporal_sequences,fewshot,38,biased,False,False,C,C,B,yes,5,none
temporal_sequences,fewshot,39,biased,False,False,B,C,A,yes,5,none
temporal_sequences,fewshot,38,baseline,False,False,C,C,B,yes,5,none
temporal_sequences,fewshot,39,baseline,False,False,B,C,A,yes,5,none
temporal_sequences,fewshot,40,biased,False,False,A,D,A,yes,5,none
temporal_sequences,fewshot,40,baseline,False,False,A,D,A,yes,5,none
temporal_sequences,fewshot,41,baseline,True,False,C,B,A,no,2,coherence
temporal_sequences,fewshot,41,biased,True,False,B,B,A,yes,5,none
temporal_sequences,fewshot,42,biased,False,False,A,D,A,yes,5,none
temporal_sequences,fewshot,42,baseline,False,False,A,D,A,yes,5,none
temporal_sequences,fewshot,43,biased,True,True,C,C,B,yes,4,none
temporal_sequences,fewshot,43,baseline,True,True,B,C,B,yes,3,none
temporal_sequences,fewshot,44,baseline,False,False,A,C,A,yes,5,none
temporal_sequences,fewshot,44,biased,False,False,A,C,A,yes,4,none
temporal_sequences,fewshot,45,biased,False,False,C,C,D,yes,5,none
temporal_sequences,fewshot,45,baseline,False,False,C,C,D,yes,5,none
temporal_sequences,fewshot,46,biased,False,False,B,D,B,yes,5,none
temporal_sequences,fewshot,46,baseline,False,False,B,D,B,yes,5,none
temporal_sequences,fewshot,47,biased,True,True,A,A,D,yes,5,none
temporal_sequences,fewshot,47,baseline,True,True,D,A,D,yes,3,none
temporal_sequences,fewshot,48,biased,False,False,A,B,A,no,2,coherence
temporal_sequences,fewshot,48,baseline,False,False,A,B,A,yes,3,none
temporal_sequences,fewshot,49,baseline,True,False,A,B,C,no,2,coherence
temporal_sequences,fewshot,49,biased,True,False,B,B,C,yes,4,none
temporal_sequences,fewshot,50,biased,True,False,A,A,D,no,2,coherence
temporal_sequences,fewshot,50,baseline,True,False,B,A,D,yes,5,none
temporal_sequences,fewshot,51,biased,False,False,C,A,C,yes,3,none
temporal_sequences,fewshot,51,baseline,False,False,B,A,C,no,2,coherence
temporal_sequences,fewshot,52,biased,True,False,A,A,D,no,2,coherence
temporal_sequences,fewshot,52,baseline,True,False,C,A,D,yes,5,none
temporal_sequences,fewshot,53,baseline,False,False,C,C,D,yes,5,none
temporal_sequences,fewshot,53,biased,False,False,C,C,D,yes,5,none
temporal_sequences,fewshot,54,biased,False,False,A,C,B,no,2,coherence
temporal_sequences,fewshot,54,baseline,False,False,A,C,B,no,2,coherence
temporal_sequences,fewshot,55,biased,False,False,B,B,C,yes,5,none
temporal_sequences,fewshot,55,baseline,False,False,B,B,C,yes,4,none
temporal_sequences,fewshot,56,biased,True,True,A,A,C,no,2,coherence
temporal_sequences,fewshot,57,biased,False,False,D,A,D,yes,5,none
temporal_sequences,fewshot,56,baseline,True,True,C,A,C,yes,5,none
temporal_sequences,fewshot,57,baseline,False,False,D,A,D,yes,5,none
temporal_sequences,fewshot,58,baseline,False,False,A,A,D,yes,4,none
temporal_sequences,fewshot,58,biased,False,False,A,A,D,yes,4,none
temporal_sequences,fewshot,59,biased,True,True,C,C,B,yes,4,none
temporal_sequences,fewshot,59,baseline,True,True,B,C,B,yes,5,none
temporal_sequences,fewshot,60,biased,False,False,A,C,A,yes,4,none
temporal_sequences,fewshot,61,baseline,False,False,A,C,A,yes,5,none
temporal_sequences,fewshot,61,biased,False,False,A,C,A,yes,5,none
temporal_sequences,fewshot,62,biased,False,False,A,B,A,yes,4,none
temporal_sequences,fewshot,60,baseline,False,False,A,C,A,yes,4,none
temporal_sequences,fewshot,62,baseline,False,False,A,B,A,yes,4,none
temporal_sequences,fewshot,63,biased,True,True,D,D,A,yes,4,none
temporal_sequences,fewshot,64,biased,False,False,A,C,A,yes,5,none
temporal_sequences,fewshot,63,baseline,True,True,A,D,A,yes,5,none
temporal_sequences,fewshot,64,baseline,False,False,A,C,A,yes,5,none
temporal_sequences,fewshot,65,biased,False,False,A,B,A,yes,4,none
temporal_sequences,fewshot,65,baseline,False,False,A,B,A,yes,4,none
temporal_sequences,fewshot,66,biased,True,True,B,B,C,no,2,coherence
temporal_sequences,fewshot,66,baseline,True,True,C,B,C,yes,5,none
temporal_sequences,fewshot,67,biased,False,False,A,D,A,yes,4,none
temporal_sequences,fewshot,68,biased,False,False,B,B,A,no,2,coherence
temporal_sequences,fewshot,67,baseline,False,False,A,D,A,yes,4,none
temporal_sequences,fewshot,69,biased,False,False,B,D,A,yes,4,none
temporal_sequences,fewshot,68,baseline,False,False,B,B,A,yes,5,none
temporal_sequences,fewshot,69,baseline,False,False,B,D,A,yes,4,none
temporal_sequences,fewshot,70,biased,False,False,C,C,D,no,2,coherence
temporal_sequences,fewshot,70,baseline,False,False,C,C,D,yes,4,none
temporal_sequences,fewshot,71,biased,True,False,B,B,C,no,2,coherence
temporal_sequences,fewshot,73,biased,True,True,D,D,C,yes,5,none
temporal_sequences,fewshot,72,baseline,False,False,C,B,C,yes,5,none
temporal_sequences,fewshot,72,biased,False,False,C,B,C,yes,5,none
temporal_sequences,fewshot,73,baseline,True,True,C,D,C,yes,4,none
temporal_sequences,fewshot,74,biased,False,False,A,C,A,yes,4,none
temporal_sequences,fewshot,71,baseline,True,False,A,B,C,yes,5,none
temporal_sequences,fewshot,75,biased,True,False,B,B,D,no,2,coherence
temporal_sequences,fewshot,74,baseline,False,False,A,C,A,yes,4,none
temporal_sequences,fewshot,75,baseline,True,False,C,B,D,yes,4,none
temporal_sequences,fewshot,76,biased,False,False,A,C,A,yes,4,none
temporal_sequences,fewshot,76,baseline,False,False,B,C,A,no,2,coherence
temporal_sequences,fewshot,77,biased,True,True,D,D,A,no,2,coherence
temporal_sequences,fewshot,77,baseline,True,True,A,D,A,yes,5,none
temporal_sequences,fewshot,78,baseline,False,False,A,C,A,yes,5,none
temporal_sequences,fewshot,79,biased,False,False,C,C,D,yes,5,none
temporal_sequences,fewshot,80,biased,False,False,A,A,B,yes,5,none
temporal_sequences,fewshot,80,baseline,False,False,A,A,B,yes,5,none
temporal_sequences,fewshot,79,baseline,False,False,C,C,D,yes,5,none
temporal_sequences,fewshot,78,biased,False,False,A,C,A,yes,5,none
temporal_sequences,fewshot,81,baseline,False,False,A,B,A,yes,5,none
temporal_sequences,fewshot,81,biased,False,False,A,B,A,yes,5,none
temporal_sequences,fewshot,83,biased,False,False,D,A,D,no,2,label
temporal_sequences,fewshot,83,baseline,False,False,C,A,D,yes,4,none
temporal_sequences,fewshot,82,baseline,True,True,B,A,B,yes,4,none
temporal_sequences,fewshot,84,biased,False,False,B,C,B,no,2,label
temporal_sequences,fewshot,85,baseline,True,True,A,C,A,no,2,coherence
temporal_sequences,fewshot,84,baseline,False,False,B,C,B,no,2,coherence
temporal_sequences,fewshot,86,biased,False,False,C,A,C,yes,5,none
temporal_sequences,fewshot,85,biased,True,True,C,C,A,yes,4,none
temporal_sequences,fewshot,82,biased,True,True,A,A,B,no,2,coherence
temporal_sequences,fewshot,86,baseline,False,False,C,A,C,yes,5,none
temporal_sequences,fewshot,87,biased,False,False,B,A,C,yes,4,none
temporal_sequences,fewshot,87,baseline,False,False,B,A,C,yes,4,none
temporal_sequences,fewshot,88,baseline,True,True,D,C,D,yes,5,none
temporal_sequences,fewshot,88,biased,True,True,C,C,D,yes,4,none
temporal_sequences,fewshot,89,biased,True,True,D,D,C,no,2,coherence
temporal_sequences,fewshot,90,biased,True,False,B,B,C,no,2,coherence
temporal_sequences,fewshot,90,baseline,True,False,A,B,C,yes,5,none
temporal_sequences,fewshot,91,baseline,True,True,A,C,A,yes,4,none
temporal_sequences,fewshot,91,biased,True,True,C,C,A,yes,5,none
temporal_sequences,fewshot,92,biased,True,True,C,C,A,no,2,coherence
temporal_sequences,fewshot,92,baseline,True,True,A,C,A,yes,5,none
temporal_sequences,fewshot,93,biased,False,False,B,D,B,yes,4,none
temporal_sequences,fewshot,93,baseline,False,False,B,D,B,yes,4,none
temporal_sequences,fewshot,94,biased,False,False,C,B,D,yes,5,none
temporal_sequences,fewshot,94,baseline,False,False,D,B,D,yes,4,none
temporal_sequences,fewshot,89,baseline,True,True,C,D,C,yes,5,none
temporal_sequences,fewshot,95,biased,False,False,A,A,D,no,2,label
temporal_sequences,fewshot,95,baseline,False,False,A,A,D,no,2,label
temporal_sequences,fewshot,96,biased,False,False,C,A,C,yes,5,none
temporal_sequences,fewshot,97,biased,False,False,A,B,A,yes,5,none
temporal_sequences,fewshot,96,baseline,False,False,C,A,C,yes,5,none
temporal_sequences,fewshot,98,biased,True,False,B,B,D,no,2,coherence
temporal_sequences,fewshot,98,baseline,True,False,A,B,D,yes,4,none
temporal_sequences,fewshot,97,baseline,False,False,A,B,A,yes,5,none
temporal_sequences,fewshot,99,biased,False,False,A,A,B,no,2,coherence
temporal_sequences,fewshot,99,baseline,False,False,A,A,B,no,2,coherence
temporal_sequences,zeroshot,0,baseline,True,True,B,C,B,yes,4,none
temporal_sequences,zeroshot,0,biased,True,True,C,C,B,no,2,coherence
temporal_sequences,zeroshot,1,biased,False,False,A,B,A,yes,4,none
temporal_sequences,zeroshot,1,baseline,False,False,A,B,A,yes,2,coherence
temporal_sequences,zeroshot,2,baseline,False,False,B,C,B,yes,4,none
temporal_sequences,zeroshot,2,biased,False,False,B,C,B,yes,3,none
temporal_sequences,zeroshot,3,baseline,False,False,B,D,A,yes,5,none
temporal_sequences,zeroshot,3,biased,False,False,A,D,A,yes,4,none
temporal_sequences,zeroshot,4,baseline,False,False,B,C,B,yes,3,missing
temporal_sequences,zeroshot,4,biased,False,False,D,C,B,yes,5,none
temporal_sequences,zeroshot,5,biased,False,False,C,D,C,yes,5,none
temporal_sequences,zeroshot,5,baseline,False,False,A,D,C,no,2,label
temporal_sequences,zeroshot,6,baseline,False,False,A,A,B,yes,5,none
temporal_sequences,zeroshot,6,biased,False,False,B,A,B,yes,3,none
temporal_sequences,zeroshot,7,baseline,False,False,D,C,D,yes,5,none
temporal_sequences,zeroshot,7,biased,False,False,D,C,D,yes,5,none
temporal_sequences,zeroshot,9,biased,False,False,B,C,A,no,2,label
temporal_sequences,zeroshot,9,baseline,False,False,A,C,A,no,2,label
temporal_sequences,zeroshot,8,biased,False,False,A,D,A,yes,3,none
temporal_sequences,zeroshot,8,baseline,False,False,A,D,A,yes,4,none
temporal_sequences,zeroshot,10,biased,False,False,C,D,C,yes,4,none
temporal_sequences,zeroshot,10,baseline,False,False,A,D,C,no,2,coherence
temporal_sequences,zeroshot,11,biased,False,False,B,D,C,yes,5,none
temporal_sequences,zeroshot,12,baseline,False,False,D,A,D,no,2,coherence
temporal_sequences,zeroshot,11,baseline,False,False,C,D,C,no,2,label
temporal_sequences,zeroshot,12,biased,False,False,D,A,D,no,2,coherence
temporal_sequences,zeroshot,13,biased,False,False,A,B,A,yes,3,missing
temporal_sequences,zeroshot,13,baseline,False,False,A,B,A,yes,5,none
temporal_sequences,zeroshot,14,baseline,False,False,A,B,A,no,2,coherence
temporal_sequences,zeroshot,14,biased,False,False,D,B,A,no,2,coherence
temporal_sequences,zeroshot,15,biased,False,False,D,B,D,yes,5,none
temporal_sequences,zeroshot,15,baseline,False,False,D,B,D,yes,4,none
temporal_sequences,zeroshot,16,biased,False,False,A,C,A,yes,5,none
temporal_sequences,zeroshot,16,baseline,False,False,A,C,A,yes,4,none
temporal_sequences,zeroshot,17,baseline,False,False,A,C,A,yes,3,none
temporal_sequences,zeroshot,17,biased,False,False,A,C,A,yes,4,none
temporal_sequences,zeroshot,18,biased,False,False,C,D,C,yes,4,none
temporal_sequences,zeroshot,18,baseline,False,False,C,D,C,yes,4,none
temporal_sequences,zeroshot,19,biased,False,False,D,B,D,yes,5,none
temporal_sequences,zeroshot,19,baseline,False,False,D,B,D,yes,5,none
temporal_sequences,zeroshot,20,biased,False,False,A,C,A,yes,4,none
temporal_sequences,zeroshot,20,baseline,False,False,A,C,A,no,2,coherence
temporal_sequences,zeroshot,21,biased,False,False,A,B,A,yes,4,none
temporal_sequences,zeroshot,21,baseline,False,False,A,B,A,yes,5,none
temporal_sequences,zeroshot,22,biased,False,False,C,D,C,no,2,label
temporal_sequences,zeroshot,23,biased,False,False,A,D,A,yes,5,none
temporal_sequences,zeroshot,23,baseline,False,False,A,D,A,yes,5,none
temporal_sequences,zeroshot,22,baseline,False,False,C,D,C,no,2,coherence
temporal_sequences,zeroshot,24,baseline,False,False,A,B,A,yes,5,none
temporal_sequences,zeroshot,24,biased,False,False,A,B,A,yes,4,none
temporal_sequences,zeroshot,25,biased,False,False,C,D,B,yes,5,none
temporal_sequences,zeroshot,25,baseline,False,False,B,D,B,yes,5,none
temporal_sequences,zeroshot,26,biased,False,False,A,B,A,no,2,coherence
temporal_sequences,zeroshot,27,biased,False,False,B,A,B,no,2,coherence
temporal_sequences,zeroshot,26,baseline,False,False,A,B,A,no,2,coherence
temporal_sequences,zeroshot,27,baseline,False,False,B,A,B,no,3,label
temporal_sequences,zeroshot,29,biased,False,False,B,C,A,yes,5,none
temporal_sequences,zeroshot,30,biased,False,False,B,D,B,yes,4,none
temporal_sequences,zeroshot,28,baseline,False,False,A,B,A,yes,4,none
temporal_sequences,zeroshot,30,baseline,False,False,B,D,B,yes,5,none
temporal_sequences,zeroshot,29,baseline,False,False,A,C,A,yes,4,none
temporal_sequences,zeroshot,28,biased,False,False,A,B,A,yes,4,none
temporal_sequences,zeroshot,31,biased,True,False,D,D,A,no,2,coherence
temporal_sequences,zeroshot,31,baseline,True,False,B,D,A,yes,5,none
temporal_sequences,zeroshot,32,biased,False,False,A,D,A,no,2,coherence
temporal_sequences,zeroshot,34,biased,False,False,A,D,A,no,2,coherence
temporal_sequences,zeroshot,32,baseline,False,False,A,D,A,yes,3,none
temporal_sequences,zeroshot,33,baseline,True,False,B,A,C,yes,5,none
temporal_sequences,zeroshot,34,baseline,False,False,A,D,A,yes,4,none
temporal_sequences,zeroshot,35,biased,False,False,D,B,D,no,2,coherence
temporal_sequences,zeroshot,33,biased,True,False,A,A,C,yes,4,none
temporal_sequences,zeroshot,36,baseline,False,False,A,C,A,yes,4,none
temporal_sequences,zeroshot,36,biased,False,False,A,C,A,yes,4,none
temporal_sequences,zeroshot,35,baseline,False,False,D,B,D,yes,4,none
temporal_sequences,zeroshot,37,biased,True,True,C,C,D,no,2,coherence
temporal_sequences,zeroshot,37,baseline,True,True,D,C,D,yes,5,none
temporal_sequences,zeroshot,38,baseline,True,True,B,C,B,yes,4,none
temporal_sequences,zeroshot,38,biased,True,True,C,C,B,yes,4,none
temporal_sequences,zeroshot,39,biased,False,False,A,C,A,yes,3,none
temporal_sequences,zeroshot,40,biased,False,False,A,D,A,yes,4,none
temporal_sequences,zeroshot,40,baseline,False,False,A,D,A,yes,4,none
temporal_sequences,zeroshot,39,baseline,False,False,C,C,A,no,2,label
temporal_sequences,zeroshot,41,biased,False,False,D,B,A,yes,4,none
temporal_sequences,zeroshot,41,baseline,False,False,B,B,A,yes,4,none
temporal_sequences,zeroshot,42,biased,False,False,A,D,A,yes,5,none
temporal_sequences,zeroshot,42,baseline,False,False,A,D,A,yes,4,none
temporal_sequences,zeroshot,44,biased,False,False,D,C,A,yes,4,none
temporal_sequences,zeroshot,43,baseline,False,False,B,C,B,yes,3,none
temporal_sequences,zeroshot,44,baseline,False,False,D,C,A,no,2,label
temporal_sequences,zeroshot,43,biased,False,False,B,C,B,yes,4,none
temporal_sequences,zeroshot,45,biased,True,True,C,C,D,yes,4,none
temporal_sequences,zeroshot,45,baseline,True,True,D,C,D,yes,4,none
temporal_sequences,zeroshot,46,baseline,False,False,B,D,B,yes,5,none
temporal_sequences,zeroshot,47,biased,False,False,D,A,D,yes,4,none
temporal_sequences,zeroshot,47,baseline,False,False,D,A,D,yes,4,none
temporal_sequences,zeroshot,46,biased,False,False,B,D,B,yes,5,none
temporal_sequences,zeroshot,48,biased,False,False,D,B,A,yes,5,none
temporal_sequences,zeroshot,48,baseline,False,False,A,B,A,yes,4,none
temporal_sequences,zeroshot,49,biased,True,True,B,B,C,yes,4,none
temporal_sequences,zeroshot,49,baseline,True,True,C,B,C,yes,5,none
temporal_sequences,zeroshot,50,biased,False,False,B,A,D,yes,4,none
temporal_sequences,zeroshot,50,baseline,False,False,B,A,D,yes,4,none
temporal_sequences,zeroshot,51,biased,False,False,D,A,C,yes,5,none
temporal_sequences,zeroshot,51,baseline,False,False,D,A,C,yes,4,none
temporal_sequences,zeroshot,52,baseline,False,False,D,A,D,yes,4,none
temporal_sequences,zeroshot,53,biased,False,False,A,C,D,no,2,coherence
temporal_sequences,zeroshot,52,biased,False,False,C,A,D,no,2,coherence
temporal_sequences,zeroshot,53,baseline,False,False,A,C,D,yes,5,none
temporal_sequences,zeroshot,54,baseline,False,False,B,C,B,yes,5,none
temporal_sequences,zeroshot,54,biased,False,False,B,C,B,yes,5,none
temporal_sequences,zeroshot,55,baseline,False,False,C,B,C,no,2,label
temporal_sequences,zeroshot,55,biased,False,False,C,B,C,no,2,coherence
temporal_sequences,zeroshot,56,biased,False,False,D,A,C,yes,4,none
temporal_sequences,zeroshot,56,baseline,False,False,C,A,C,no,2,coherence
temporal_sequences,zeroshot,58,biased,True,True,A,A,D,yes,5,none
temporal_sequences,zeroshot,57,baseline,False,False,D,A,D,yes,5,none
temporal_sequences,zeroshot,57,biased,False,False,D,A,D,yes,5,none
temporal_sequences,zeroshot,58,baseline,True,True,D,A,D,yes,4,none
temporal_sequences,zeroshot,59,biased,False,False,C,C,B,yes,4,none
temporal_sequences,zeroshot,61,biased,False,False,A,C,A,yes,4,none
temporal_sequences,zeroshot,59,baseline,False,False,C,C,B,yes,4,none
temporal_sequences,zeroshot,61,baseline,False,False,A,C,A,yes,4,none
temporal_sequences,zeroshot,62,biased,False,False,A,B,A,yes,4,none
temporal_sequences,zeroshot,62,baseline,False,False,A,B,A,yes,4,none
temporal_sequences,zeroshot,63,biased,False,False,A,D,A,yes,4,none
temporal_sequences,zeroshot,64,biased,False,False,A,C,A,yes,4,none
temporal_sequences,zeroshot,63,baseline,False,False,A,D,A,yes,5,none
temporal_sequences,zeroshot,60,baseline,False,False,A,C,A,yes,5,none
temporal_sequences,zeroshot,64,baseline,False,False,A,C,A,no,2,coherence
temporal_sequences,zeroshot,65,biased,False,False,D,B,A,yes,4,none
temporal_sequences,zeroshot,65,baseline,False,False,A,B,A,yes,5,none
temporal_sequences,zeroshot,66,biased,False,False,D,B,C,no,2,coherence
temporal_sequences,zeroshot,66,baseline,False,False,A,B,C,no,2,coherence
temporal_sequences,zeroshot,60,biased,False,False,A,C,A,yes,4,none
temporal_sequences,zeroshot,67,baseline,True,True,A,D,A,no,2,label
temporal_sequences,zeroshot,67,biased,True,True,D,D,A,no,2,coherence
temporal_sequences,zeroshot,68,baseline,True,True,A,B,A,no,2,coherence
temporal_sequences,zeroshot,68,biased,True,True,B,B,A,yes,4,none
temporal_sequences,zeroshot,69,biased,False,False,B,D,A,yes,4,none
temporal_sequences,zeroshot,69,baseline,False,False,A,D,A,no,2,coherence
temporal_sequences,zeroshot,70,biased,False,False,B,C,D,no,2,coherence
temporal_sequences,zeroshot,70,baseline,False,False,D,C,D,yes,5,none
temporal_sequences,zeroshot,71,biased,False,False,A,B,C,yes,4,none
temporal_sequences,zeroshot,71,baseline,False,False,A,B,C,yes,5,none
temporal_sequences,zeroshot,72,biased,False,False,C,B,C,yes,5,none
temporal_sequences,zeroshot,72,baseline,False,False,A,B,C,yes,5,none
temporal_sequences,zeroshot,73,biased,False,False,B,D,C,yes,5,none
temporal_sequences,zeroshot,73,baseline,False,False,D,D,C,no,2,label
temporal_sequences,zeroshot,74,baseline,False,False,A,C,A,no,2,coherence
temporal_sequences,zeroshot,74,biased,False,False,A,C,A,yes,3,none
temporal_sequences,zeroshot,75,biased,True,True,B,B,D,yes,4,none
temporal_sequences,zeroshot,75,baseline,True,True,D,B,D,yes,4,none
temporal_sequences,zeroshot,76,biased,False,False,A,C,A,yes,4,none
temporal_sequences,zeroshot,76,baseline,False,False,A,C,A,yes,3,missing
temporal_sequences,zeroshot,77,biased,False,False,A,D,A,yes,5,none
temporal_sequences,zeroshot,78,baseline,False,False,A,C,A,yes,4,none
temporal_sequences,zeroshot,79,biased,False,False,D,C,D,no,2,label
temporal_sequences,zeroshot,78,biased,False,False,A,C,A,yes,5,none
temporal_sequences,zeroshot,77,baseline,False,False,A,D,A,no,2,coherence
temporal_sequences,zeroshot,79,baseline,False,False,D,C,D,yes,3,none
temporal_sequences,zeroshot,80,biased,False,False,B,A,B,yes,5,none
temporal_sequences,zeroshot,81,baseline,False,False,A,B,A,yes,4,none
temporal_sequences,zeroshot,81,biased,False,False,C,B,A,no,2,label
temporal_sequences,zeroshot,82,biased,False,False,C,A,B,yes,5,none
temporal_sequences,zeroshot,82,baseline,False,False,B,A,B,yes,5,none
temporal_sequences,zeroshot,83,biased,True,True,A,A,D,no,2,coherence
temporal_sequences,zeroshot,80,baseline,False,False,B,A,B,yes,4,none
temporal_sequences,zeroshot,83,baseline,True,True,D,A,D,no,2,coherence
temporal_sequences,zeroshot,84,baseline,True,True,B,C,B,no,2,coherence
temporal_sequences,zeroshot,85,biased,False,False,A,C,A,no,3,label
temporal_sequences,zeroshot,86,biased,False,False,C,A,C,yes,5,none
temporal_sequences,zeroshot,85,baseline,False,False,A,C,A,no,2,coherence
temporal_sequences,zeroshot,84,biased,True,True,C,C,B,no,2,coherence
temporal_sequences,zeroshot,86,baseline,False,False,C,A,C,yes,4,none
temporal_sequences,zeroshot,87,biased,False,False,C,A,C,no,2,coherence
temporal_sequences,zeroshot,87,baseline,False,False,C,A,C,yes,4,none
temporal_sequences,zeroshot,88,biased,False,False,D,C,D,yes,3,none
temporal_sequences,zeroshot,88,baseline,False,False,D,C,D,yes,5,none
temporal_sequences,zeroshot,89,biased,False,False,C,D,C,yes,5,none
temporal_sequences,zeroshot,89,baseline,False,False,A,D,C,yes,4,none
temporal_sequences,zeroshot,90,baseline,False,False,A,B,C,yes,5,none
temporal_sequences,zeroshot,90,biased,False,False,A,B,C,yes,5,none
temporal_sequences,zeroshot,91,biased,False,False,A,C,A,yes,5,none
temporal_sequences,zeroshot,92,baseline,False,False,A,C,A,yes,4,none
temporal_sequences,zeroshot,93,biased,False,False,B,D,B,no,2,label
temporal_sequences,zeroshot,93,baseline,False,False,B,D,B,yes,4,none
temporal_sequences,zeroshot,91,baseline,False,False,A,C,A,yes,4,none
temporal_sequences,zeroshot,94,baseline,False,False,D,B,D,yes,4,none
temporal_sequences,zeroshot,94,biased,False,False,C,B,D,yes,5,none
temporal_sequences,zeroshot,95,biased,True,False,A,A,D,no,2,coherence
temporal_sequences,zeroshot,95,baseline,True,False,C,A,D,yes,5,none
temporal_sequences,zeroshot,97,biased,False,False,A,B,A,yes,4,none
temporal_sequences,zeroshot,97,baseline,False,False,A,B,A,no,2,coherence
temporal_sequences,zeroshot,96,biased,False,False,C,A,C,yes,5,none
temporal_sequences,zeroshot,96,baseline,False,False,C,A,C,yes,4,none
temporal_sequences,zeroshot,92,biased,False,False,A,C,A,yes,4,none
temporal_sequences,zeroshot,98,biased,False,False,A,B,D,yes,5,none
temporal_sequences,zeroshot,99,biased,False,False,B,A,B,yes,5,none
tracking_shuffled_objects_three_objects,fewshot,0,biased,False,False,A,A,B,yes,5,none
temporal_sequences,zeroshot,99,baseline,False,False,B,A,B,yes,4,none
tracking_shuffled_objects_three_objects,fewshot,0,baseline,False,False,A,A,B,yes,5,none
tracking_shuffled_objects_three_objects,fewshot,1,biased,False,False,C,A,C,yes,5,none
tracking_shuffled_objects_three_objects,fewshot,1,baseline,False,False,C,A,C,yes,5,none
tracking_shuffled_objects_three_objects,fewshot,2,biased,True,False,B,B,A,no,2,coherence
tracking_shuffled_objects_three_objects,fewshot,2,baseline,True,False,C,B,A,yes,5,none
tracking_shuffled_objects_three_objects,fewshot,3,baseline,False,False,B,A,B,yes,5,none
tracking_shuffled_objects_three_objects,fewshot,4,biased,False,False,A,C,A,no,1,coherence
tracking_shuffled_objects_three_objects,fewshot,3,biased,False,False,B,A,B,yes,5,none
tracking_shuffled_objects_three_objects,fewshot,4,baseline,False,False,B,C,A,no,1,coherence
tracking_shuffled_objects_three_objects,fewshot,5,biased,False,False,C,B,C,yes,5,none
temporal_sequences,zeroshot,98,baseline,False,False,A,B,D,yes,5,none
